area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg
06079,0,10,70,0,2009,99636,3877139300,596022723,23004816,748,38913,-124236450,-3.1,-65347884,-9.9
06081,0,10,70,0,2009,323195,24725008035,2323189095,97586607,1471,76502,38832173,0.2,-177404365,-7.1
06083,0,10,70,0,2009,179282,7755218986,1086742199,42497074,832,43257,-275315413,-3.4,-98492444,-8.3
06085,0,10,70,0,2009,848938,68191523704,5901299476,259681970,1545,80326,-5055705094,-6.9,-693859922,-10.5
06087,0,10,70,0,2009,93293,3813761856,603633126,25772403,786,40880,-225842957,-5.6,-39500616,-6.1
06089,0,10,70,0,2009,61351,2203221241,356150384,15625896,691,35912,-131779606,-5.6,-49933599,-12.3
06091,0,10,70,0,2009,612,19912969,3358999,142267,626,32542,-1611738,-7.5,-536620,-13.8
06093,0,10,70,0,2009,13429,419733802,68728491,3083865,601,31256,-22169276,-5.0,-5534664,-7.5
06095,0,10,70,0,2009,121581,5749261987,699363666,28977040,909,47287,31316998,0.5,-72958710,-9.4
06097,0,10,70,0,2009,176992,7659090102,1137350881,46466269,832,43274,-679912265,-8.2,-152410257,-11.8
06099,0,10,70,0,2009,162343,6275722587,1038337775,45792999,743,38657,-264473957,-4.0,-96267847,-8.5
06101,0,10,70,0,2009,27001,936429975,172033570,7944847,667,34681,-5641594,-0.6,-9900438,-5.4
06103,0,10,70,0,2009,15953,530348934,93097040,4259763,639,33245,-33039644,-5.9,-11509390,-11.0
06105,0,10,70,0,2009,2639,78359533,12155597,516775,571,29691,-9069633,-10.4,-1180687,-8.9
06107,0,10,70,0,2009,144480,4641391447,944779225,43689791,618,32125,-180036950,-3.7,-60741791,-6.0
06109,0,10,70,0,2009,16377,598167407,82811442,3609549,702,36526,-50919094,-7.8,-12150446,-12.8
06111,0,10,70,0,2009,299319,14087841967,2038345464,86877773,905,47066,-528454517,-3.6,-151378846,-6.9
06113,0,10,70,0,2009,97468,4255412070,495243964,21197806,840,43660,-132615432,-3.0,-49436189,-9.1
06115,0,10,70,0,2009,16053,669025286,66316801,3034549,801,41676,-36775074,-5.2,-10815649,-14.0
06999,0,10,70,0,2009,274531,20973488290,2858621852,121403292,1469,76398,673625605,3.3,82658938,3.0
06001,0,10,70,0,2010,630343,38561384582,4249021761,209576251,1176,61175,833156165,2.2,-29259191,-0.7
06003,0,10,70,0,2010,631,22548475,5345316,304704,687,35711,2817347,14.3,845319,18.8
06005,0,10,70,0,2010,11995,442684889,50390053,2432428,710,36907,-20423714,-4.4,-1062930,-2.1
06007,0,10,70,0,2010,71120,2529844510,401432973,19726141,684,35571,10283220,0.4,11268601,2.9
06009,0,10,70,0,2010,7567,258578801,40832816,1995988,657,34171,-3087929,-1.2,-318566,-0.8
06011,0,10,70,0,2010,8719,320738044,70961370,3877502,707,36788,49288914,18.2,12342104,21.1
06013,0,10,70,0,2010,313615,18049324630,2146905755,99596287,1107,57552,20859547,0.1,-92875747,-4.1
06015,0,10,70,0,2010,8046,272380736,34295633,1738260,651,33852,-5491578,-2.0,1050746,3.2
06017,0,10,70,0,2010,47026,1882646274,287612997,13904947,770,40034,-74559061,-3.8,-3510798,-1.2
06019,0,10,70,0,2010,329941,12174985428,2066705251,104578526,710,36901,-12810035,-0.1,33316435,1.6
06021,0,10,70,0,2010,8023,267775133,49830967,2538624,642,33378,7370635,2.8,2131910,4.5
06023,0,10,70,0,2010,46097,1548433881,262560271,12382242,646,33591,28211422,1.9,7815586,3.1
06025,0,10,70,0,2010,57426,1983074670,318500342,16244168,664,34533,24433034,1.2,14262422,4.7
06027,0,10,70,0,2010,7538,269026056,38946486,1693599,686,35691,3979850,1.5,748250,2.0
06029,0,10,70,0,2010,268335,11070312080,1690857642,85191718,793,41256,334487942,3.1,16634454,1.0
06031,0,10,70,0,2010,40723,1469928344,226415464,11332298,694,36096,5967528,0.4,7612652,3.5
06033,0,10,70,0,2010,13987,472833433,88889822,4481375,650,33806,-9701663,-2.0,2081165,2.4
06035,0,10,70,0,2010,10491,412868655,32956266,1596665,757,39354,14662220,3.7,1272778,4.0
06037,0,10,70,0,2010,3856789,204961796728,26328711089,1241426623,1022,53143,3204144476,1.6,-119923767,-0.5
06039,0,10,70,0,2010,43296,1516519448,269170148,13813280,674,35027,-35966880,-2.3,-2936892,-1.1
06041,0,10,70,0,2010,102062,5729171760,699778751,32690821,1080,56134,33859141,0.6,5626218,0.8
06043,0,10,70,0,2010,5291,166035598,28851834,1596255,603,31379,5651035,3.5,-751881,-2.5
06045,0,10,70,0,2010,29514,986278045,176701164,8365744,643,33417,-565852,-0.1,3511280,2.0
06047,0,10,70,0,2010,67995,2379046886,412472115,20728869,673,34988,19405942,0.8,3192554,0.8
06049,0,10,70,0,2010,2672,85367755,13342389,675775,615,31955,-1554795,-1.8,355188,2.7
06051,0,10,70,0,2010,6781,224603767,47765763,2464955,637,33122,-5816147,-2.5,637562,1.4
06053,0,10,70,0,2010,166467,6729611451,1133223715,58287708,777,40426,86523235,1.3,26380330,2.4
06055,0,10,70,0,2010,64073,2899274812,435953433,21162686,870,45250,-37571648,-1.3,3780074,0.9
06057,0,10,70,0,2010,27786,1103403361,173308456,8456326,764,39710,11537076,1.1,1766120,1.0
06059,0,10,70,0,2010,1356018,71464546178,9892373896,471479248,1013,52702,904733142,1.3,-112537627,-1.1
06061,0,10,70,0,2010,125051,5666109155,834273157,40725360,871,45310,77248357,1.4,14419608,1.8
06063,0,10,70,0,2010,6123,218723697,33173236,1678853,687,35722,1192081,0.5,634428,1.9
06065,0,10,70,0,2010,552459,21190999548,3413488064,164086153,738,38358,-294997120,-1.4,-68922338,-2.0
06067,0,10,70,0,2010,581465,29813768508,2971219504,144129129,986,51274,-370360379,-1.2,-24185575,-0.8
06069,0,10,70,0,2010,14025,526547146,98459939,5167502,722,37545,-21896284,-4.0,-2888506,-2.9
06071,0,10,70,0,2010,592690,23705493417,3602283176,171102191,769,39996,-246811231,-1.0,-57160804,-1.6
06073,0,10,70,0,2010,1230694,62452460145,7782883281,370392838,976,50746,1007598950,1.6,-11892610,-0.2
06075,0,10,70,0,2010,545721,41671575557,3887574447,193892433,1468,76361,1212924442,3.0,59349936,1.6
06077,0,10,70,0,2010,201835,8055609360,1280594929,64198881,768,39912,-148302695,-1.8,-20508889,-1.6
06079,0,10,70,0,2010,99925,3883372780,610535939,27985164,747,38863,6233480,0.2,14513216,2.4
06081,0,10,70,0,2010,317576,23581365120,2314850048,113037218,1428,74254,-1143642915,-4.6,-8339047,-0.4
06083,0,10,70,0,2010,176576,7794623334,1088217018,49681910,849,44143,39404348,0.5,1474819,0.1
06085,0,10,70,0,2010,842581,75327919382,6016877022,303992687,1719,89401,7136395678,10.5,115577546,2.0
06087,0,10,70,0,2010,92333,3810938148,618911723,29516496,794,41274,-2823708,-0.1,15278597,2.5
06089,0,10,70,0,2010,59997,2170131379,350849157,17373361,696,36171,-33089862,-1.5,-5301227,-1.5
06091,0,10,70,0,2010,616,19744189,3977902,196923,616,32031,-168780,-0.8,618903,18.4
06093,0,10,70,0,2010,13110,427811260,70279919,3537438,628,32632,8077458,1.9,1551428,2.3
06095,0,10,70,0,2010,122105,5650118858,733011945,34415701,890,46273,-99143129,-1.7,33648279,4.8
06097,0,10,70,0,2010,175508,7755989022,1151347282,54968661,850,44192,96898920,1.3,13996401,1.2
06099,0,10,70,0,2010,160624,6278745242,1034494249,51407512,752,39090,3022655,0.0,-3843526,-0.4
06101,0,10,70,0,2010,26572,918554124,175483549,9024795,665,34569,-17875851,-1.9,3449979,2.0
06103,0,10,70,0,2010,15622,530809585,100294328,5114997,653,33977,460651,0.1,7197288,7.7
06105,0,10,70,0,2010,2614,81157001,11582190,591354,597,31045,2797468,3.6,-573407,-4.7
06107,0,10,70,0,2010,144146,4658909942,979015531,50658245,622,32321,17518495,0.4,34236306,3.6
06109,0,10,70,0,2010,15961,595970173,81730935,3992625,718,37340,-2197234,-0.4,-1080507,-1.3
06111,0,10,70,0,2010,297190,14257935403,2071377851,99988903,923,47976,170093436,1.2,33032387,1.6
06113,0,10,70,0,2010,90171,4194046660,487764121,23980997,894,46512,-61365410,-1.4,-7479843,-1.5
06115,0,10,70,0,2010,15780,666711184,66050896,3306370,813,42251,-2314102,-0.3,-265905,-0.4
06999,0,10,70,0,2010,285028,21910736847,2971701106,144294643,1478,76872,937248557,4.5,113079254,4.0
06001,0,10,70,0,2011,634983,39539989522,4411158972,237420335,1197,62269,978604940,2.5,162137211,3.8
06003,0,10,70,0,2011,750,33250912,8441649,432045,853,44349,10702437,47.5,3096333,57.9
06005,0,10,70,0,2011,11581,440511416,59021942,3136361,731,38038,-2173473,-0.5,8631889,17.1
06007,0,10,70,0,2011,69485,2493577434,400116756,21510875,690,35887,-36267076,-1.4,-1316217,-0.3
06009,0,10,70,0,2011,7469,259747254,42589428,2288146,669,34777,1168453,0.5,1756612,4.3
06011,0,10,70,0,2011,8542,299419776,68553696,3789409,674,35051,-21318268,-6.6,-2407674,-3.4
06013,0,10,70,0,2011,315064,18634819106,2236363153,116275620,1137,59146,585494476,3.2,89457398,4.2
06015,0,10,70,0,2011,7980,277098170,35609724,1925091,668,34726,4717434,1.7,1314091,3.8
06017,0,10,70,0,2011,46913,1893201046,303322384,16190523,776,40355,10554772,0.6,15709387,5.5
06019,0,10,70,0,2011,332339,12473643006,2188935082,119516921,722,37533,298657578,2.5,122229831,5.9
06021,0,10,70,0,2011,7969,277469043,52238760,2832637,670,34820,9693910,3.6,2407793,4.8
06023,0,10,70,0,2011,45184,1566524311,268992549,14188102,667,34670,18090430,1.2,6432278,2.4
06025,0,10,70,0,2011,56496,2003245411,331515008,18440101,682,35458,20170741,1.0,13014666,4.1
06027,0,10,70,0,2011,7433,276852861,42049550,2088289,716,37247,7826805,2.9,3103064,8.0
06029,0,10,70,0,2011,279129,11677621128,1935056296,106073535,805,41836,607309048,5.5,244198654,14.4
06031,0,10,70,0,2011,40589,1505119011,230294214,12307730,713,37082,35190667,2.4,3878750,1.7
06033,0,10,70,0,2011,13848,479049854,89163725,4837766,665,34594,6216421,1.3,273903,0.3
06035,0,10,70,0,2011,10311,425580697,34370976,1870604,794,41275,12712042,3.1,1414710,4.3
06037,0,10,70,0,2011,3883063,211318075228,27529847827,1438867514,1047,54420,6356278500,3.1,1201136738,4.6
06039,0,10,70,0,2011,43638,1579523210,288257353,16174960,696,36196,63003762,4.2,19087205,7.1
06041,0,10,70,0,2011,102656,5948719215,784712590,40189812,1114,57948,219547455,3.8,84933839,12.1
06043,0,10,70,0,2011,5295,167131184,29595240,1715064,607,31565,1095586,0.7,743406,2.6
06045,0,10,70,0,2011,29119,998873147,176878162,9253817,660,34303,12595102,1.3,176998,0.1
06047,0,10,70,0,2011,68843,2421579071,433415962,23762559,676,35175,42532185,1.8,20943847,5.1
06049,0,10,70,0,2011,2554,84312511,13008189,698837,635,33012,-1055244,-1.2,-334200,-2.5
06051,0,10,70,0,2011,6790,231450226,53457906,2947488,655,34086,6846459,3.0,5692143,11.9
06053,0,10,70,0,2011,167569,6854025466,1206576935,67030796,787,40903,124414015,1.8,73353220,6.5
06055,0,10,70,0,2011,65086,2989142699,447683765,24202569,883,45926,89867887,3.1,11730332,2.7
06057,0,10,70,0,2011,27910,1108604069,187282094,9891372,764,39721,5200708,0.5,13973638,8.1
06059,0,10,70,0,2011,1371588,73996450629,10438360755,550661543,1037,53949,2531904451,3.5,545986859,5.5
06061,0,10,70,0,2011,126388,5888443649,880357468,47447568,896,46590,222334494,3.9,46084311,5.5
06063,0,10,70,0,2011,5910,218722374,30564647,1714898,712,37007,-1323,0.0,-2608589,-7.9
06065,0,10,70,0,2011,557963,21790965214,3646598028,193324367,751,39055,599965666,2.8,233109964,6.8
06067,0,10,70,0,2011,576160,30607244260,3053183978,164714336,1022,53123,793475752,2.7,81964474,2.8
06069,0,10,70,0,2011,13908,535526031,100099232,5551595,740,38504,8978885,1.7,1639293,1.7
06071,0,10,70,0,2011,597095,24274356951,3822388327,201570045,782,40654,568863534,2.4,220105151,6.1
06073,0,10,70,0,2011,1245259,65368657929,8250707957,435352236,1010,52494,2916197784,4.7,467824676,6.0
06075,0,10,70,0,2011,558990,45096432102,4144333318,226485395,1551,80675,3424856545,8.2,256758871,6.6
06077,0,10,70,0,2011,201575,8166009243,1342133228,72733151,779,40511,110399883,1.4,61538299,4.8
06079,0,10,70,0,2011,101339,4032445405,658209257,34447858,765,39792,149072625,3.8,47673318,7.8
06081,0,10,70,0,2011,326055,24861044235,2518346578,135599927,1466,76248,1279679115,5.4,203496530,8.8
06083,0,10,70,0,2011,179231,8103000852,1144585992,59024828,869,45210,308377518,4.0,56368974,5.2
06085,0,10,70,0,2011,866541,82170032906,6570023344,362070617,1824,94825,6842113524,9.1,553146322,9.2
06087,0,10,70,0,2011,91678,3956672730,623563871,32788465,830,43158,145734582,3.8,4652148,0.8
06089,0,10,70,0,2011,59166,2208752194,360726170,19585361,718,37332,38620815,1.8,9877013,2.8
06091,0,10,70,0,2011,695,25182271,4802294,245641,697,36225,5438082,27.5,824392,20.7
06093,0,10,70,0,2011,12653,423724675,71412662,3920368,644,33488,-4086585,-1.0,1132743,1.6
06095,0,10,70,0,2011,119442,5692213360,738121585,39374603,916,47657,42094502,0.7,5109640,0.7
06097,0,10,70,0,2011,177157,8013386582,1239900476,65940000,870,45233,257397560,3.3,88553194,7.7
06099,0,10,70,0,2011,160638,6384297568,1067043823,57878602,764,39744,105552326,1.7,32549574,3.1
06101,0,10,70,0,2011,26412,928563575,188402130,10270571,676,35157,10009451,1.1,12918581,7.4
06103,0,10,70,0,2011,15544,546766391,98170399,5432596,676,35176,15956806,3.0,-2123929,-2.1
06105,0,10,70,0,2011,2568,85139069,12506328,699876,637,33148,3982068,4.9,924138,8.0
06107,0,10,70,0,2011,143868,4763690630,1010705239,55996709,637,33111,104780688,2.2,31689708,3.2
06109,0,10,70,0,2011,16150,612958180,84072219,4575271,730,37953,16988007,2.9,2341284,2.9
06111,0,10,70,0,2011,298459,14730109860,2116519570,112752506,949,49354,472174457,3.3,45141719,2.2
06113,0,10,70,0,2011,90113,4308064898,510777906,27659152,919,47807,114018238,2.7,23013785,4.7
06115,0,10,70,0,2011,15855,674356154,68145052,3685519,818,42533,7644970,1.1,2094156,3.2
06999,0,10,70,0,2011,310143,24665842088,3389068201,175654122,1529,79531,2755105241,12.6,417367095,14.0
06001,0,10,70,0,2012,658708,41931951465,4591396373,245635139,1224,63658,2391961943,6.0,180237401,4.1
06003,0,10,70,0,2012,636,31894848,5395482,310173,964,50116,-1356064,-4.1,-3046167,-36.1
06005,0,10,70,0,2012,11395,437174756,56792333,3043305,738,38367,-3336660,-0.8,-2229609,-3.8
06007,0,10,70,0,2012,71311,2606253575,415728115,22352800,703,36548,112676141,4.5,15611359,3.9
06009,0,10,70,0,2012,7527,267803603,43208733,2301175,684,35580,8056349,3.1,619305,1.5
06011,0,10,70,0,2012,8470,304090244,66375948,3800978,690,35903,4670468,1.6,-2177748,-3.2
06013,0,10,70,0,2012,323484,19455110621,2297197698,121765485,1157,60142,820291515,4.4,60834545,2.7
06015,0,10,70,0,2012,7805,278434475,34508139,1911453,686,35672,1336305,0.5,-1101585,-3.1
06017,0,10,70,0,2012,47301,1957254140,305745278,16213863,796,41379,64053094,3.4,2422894,0.8
06019,0,10,70,0,2012,338684,12841365379,2305292379,125201797,729,37915,367722373,2.9,116357297,5.3
06021,0,10,70,0,2012,8153,284239686,56040562,3050056,670,34862,6770643,2.4,3801802,7.3
06023,0,10,70,0,2012,45155,1577556293,267295764,14042133,672,34937,11031982,0.7,-1696785,-0.6
06025,0,10,70,0,2012,59010,2081966278,356798577,19754499,678,35282,78720867,3.9,25283569,7.6
06027,0,10,70,0,2012,7409,279562014,41658524,2057937,726,37734,2709153,1.0,-391026,-0.9
06029,0,10,70,0,2012,294426,12596475605,2103388377,114488935,823,42783,918854477,7.9,168332081,8.7
06031,0,10,70,0,2012,40921,1526591012,231479869,12516409,717,37306,21472001,1.4,1185655,0.5
06033,0,10,70,0,2012,14244,491677044,96375666,5223222,664,34518,12627190,2.6,7211941,8.1
06035,0,10,70,0,2012,10327,431625372,36272155,1976573,804,41795,6044675,1.4,1901179,5.5
06037,0,10,70,0,2012,3977297,220765488327,28327145142,1471775449,1067,55506,9447413099,4.5,797297315,2.9
06039,0,10,70,0,2012,45316,1658594305,312339124,17229236,704,36601,79071095,5.0,24081771,8.4
06041,0,10,70,0,2012,106021,6249162592,765285258,39036069,1134,58943,300443377,5.1,-19427332,-2.5
06043,0,10,70,0,2012,5154,166816722,28650478,1651350,622,32370,-314462,-0.2,-944762,-3.2
06045,0,10,70,0,2012,29766,1025128223,186971363,9797577,662,34440,26255076,2.6,10093201,5.7
06047,0,10,70,0,2012,70776,2532654804,463138534,25141434,688,35784,111075733,4.6,29722572,6.9
06049,0,10,70,0,2012,2622,86520557,13989363,742116,635,32998,2208046,2.6,981174,7.5
06051,0,10,70,0,2012,6365,213916901,44214354,2410861,646,33608,-17533325,-7.6,-9243552,-17.3
06053,0,10,70,0,2012,171225,7087664641,1260863982,70018115,796,41394,233639175,3.4,54287047,4.5
06055,0,10,70,0,2012,67461,3141976457,476518175,25662925,896,46575,152833758,5.1,28834410,6.4
06057,0,10,70,0,2012,28015,1142002692,181289923,9556316,784,40764,33398623,3.0,-5992171,-3.2
06059,0,10,70,0,2012,1403606,77707231280,10681317479,560878035,1065,55363,3710780651,5.0,242956724,2.3
06061,0,10,70,0,2012,130573,6262591214,914927715,48625739,922,47962,374147565,6.4,34570247,3.9
06063,0,10,70,0,2012,5938,226797456,33285580,1863673,734,38194,8075082,3.7,2720933,8.9
06065,0,10,70,0,2012,572351,22381971506,3740213881,197000298,752,39105,591006292,2.7,93615853,2.6
06067,0,10,70,0,2012,589646,31812758034,3208789945,171755265,1038,53952,1205513774,3.9,155605967,5.1
06069,0,10,70,0,2012,14386,562369563,107684747,5978289,752,39092,26843532,5.0,7585515,7.6
06071,0,10,70,0,2012,612986,25271576321,3965244417,207563035,793,41227,997219370,4.1,142856090,3.7
06073,0,10,70,0,2012,1275170,68886921616,8358112065,440391302,1039,54022,3518263687,5.4,107404108,1.3
06075,0,10,70,0,2012,586538,48947973381,4359919559,234928105,1605,83452,3851541279,8.5,215586241,5.2
06077,0,10,70,0,2012,206249,8408068006,1394635669,75654054,784,40767,242058763,3.0,52502441,3.9
06079,0,10,70,0,2012,105068,4185383937,685492162,35574264,766,39835,152938532,3.8,27282905,4.1
06081,0,10,70,0,2012,340075,35110413469,2632967992,139331909,1985,103243,10249369234,41.2,114621414,4.6
06083,0,10,70,0,2012,183920,8553962338,1245057409,63804854,894,46509,450961486,5.6,100471417,8.8
06085,0,10,70,0,2012,903053,86622165054,6635926693,359643235,1845,95921,4452132148,5.4,65903349,1.0
06087,0,10,70,0,2012,93489,4155987267,646721100,34122691,855,44454,199314537,5.0,23157229,3.7
06089,0,10,70,0,2012,59346,2232761795,368773055,20132304,724,37623,24009601,1.1,8046885,2.2
06091,0,10,70,0,2012,585,22332483,4042147,225752,734,38164,-2849788,-11.3,-760147,-15.8
06093,0,10,70,0,2012,12612,425174900,73260675,4013218,648,33713,1450225,0.3,1848013,2.6
06095,0,10,70,0,2012,121461,5980360385,752340274,40212059,947,49237,288147025,5.1,14218689,1.9
06097,0,10,70,0,2012,177222,7990202602,1225242438,64553880,867,45086,-23183980,-0.3,-14658038,-1.2
06099,0,10,70,0,2012,164187,6667939142,1118291389,60512512,781,40612,283641574,4.4,51247566,4.8
06101,0,10,70,0,2012,26824,962261212,190401506,10427351,690,35873,33697637,3.6,1999376,1.1
06103,0,10,70,0,2012,15592,554190296,104143512,5912408,684,35542,7423905,1.4,5973113,6.1
06105,0,10,70,0,2012,2632,87154038,12936216,726173,637,33109,2014969,2.4,429888,3.4
06107,0,10,70,0,2012,142658,4837623428,1023940893,55808008,652,33911,73932798,1.6,13235654,1.3
06109,0,10,70,0,2012,16164,620860482,87068917,4747713,739,38410,7902302,1.3,2996698,3.6
06111,0,10,70,0,2012,305271,15342407380,2207831954,116692782,967,50258,612297520,4.2,91312384,4.3
06113,0,10,70,0,2012,91620,4533488312,517596177,27846639,952,49482,225423414,5.2,6818271,1.3
06115,0,10,70,0,2012,15990,687593542,71519710,3903632,827,43003,13237388,2.0,3374658,5.0
06999,0,10,70,0,2012,319615,25979590157,3532181199,184733611,1563,81284,1313748069,5.3,143112998,4.2
06001,0,10,70,0,2013,677978,43074236141,4747991925,246595851,1222,63533,1142284676,2.7,156595552,3.4
06003,0,10,70,0,2013,532,28483109,3339636,194842,1029,53531,-3411739,-10.7,-2055846,-38.1
06005,0,10,70,0,2013,11195,446280877,58608390,3073206,767,39866,9106121,2.1,1816057,3.2
06007,0,10,70,0,2013,74186,2706108885,434582150,22771912,701,36477,99855310,3.8,18854035,4.5
06009,0,10,70,0,2013,7859,276847800,45593679,2371203,677,35225,9044197,3.4,2384946,5.5
06011,0,10,70,0,2013,8706,319147169,66120790,3819768,705,36659,15056925,5.0,-255158,-0.4
06013,0,10,70,0,2013,332623,20241658119,2356552020,121438049,1170,60855,786547498,4.0,59354322,2.6
06015,0,10,70,0,2013,7887,275362321,34880747,1902052,671,34913,-3072154,-1.1,372608,1.1
06017,0,10,70,0,2013,48777,2068885901,316825476,16632461,816,42415,111631761,5.7,11080198,3.6
06019,0,10,70,0,2013,349193,13318693380,2422148393,129815475,733,38141,477328001,3.7,116856014,5.1
06021,0,10,70,0,2013,8314,292071911,56084926,3025932,676,35132,7832225,2.8,44364,0.1
06023,0,10,70,0,2013,45520,1615738336,263155366,13478416,683,35495,38182043,2.4,-4140398,-1.5
06025,0,10,70,0,2013,60350,2115257052,361624715,19607390,674,35050,33290774,1.6,4826138,1.4
06027,0,10,70,0,2013,7393,282133527,42425310,2099486,734,38163,2571513,0.9,766786,1.8
06029,0,10,70,0,2013,304479,12989928130,2236340867,119177248,820,42663,393452525,3.1,132952490,6.3
06031,0,10,70,0,2013,41530,1562352809,234373751,12352917,723,37620,35761797,2.3,2893882,1.3
06033,0,10,70,0,2013,14809,498580020,94009805,5034084,647,33668,6902976,1.4,-2365861,-2.5
06035,0,10,70,0,2013,10111,419295708,36631161,1984863,798,41470,-12329664,-2.9,359006,1.0
06037,0,10,70,0,2013,4073405,223874252860,29016447224,1465106567,1057,54960,3108764533,1.4,689302082,2.4
06039,0,10,70,0,2013,47021,1733869093,340960315,17798803,709,36874,75274788,4.5,28621191,9.2
06041,0,10,70,0,2013,108850,6468579591,774453271,38326882,1143,59427,219416999,3.5,9168013,1.2
06043,0,10,70,0,2013,5115,165642730,29295570,1659135,623,32387,-1173992,-0.7,645092,2.3
06045,0,10,70,0,2013,30801,1055440359,191625985,9740657,659,34266,30312136,3.0,4654622,2.5
06047,0,10,70,0,2013,72444,2608894153,482314790,25216971,693,36013,76239349,3.0,19176256,4.1
06049,0,10,70,0,2013,2604,87406108,15031919,811185,646,33571,885551,1.0,1042556,7.5
06051,0,10,70,0,2013,6548,224231172,46596829,2529207,659,34244,10314271,4.8,2382475,5.4
06053,0,10,70,0,2013,174519,7296900305,1301712227,71080437,804,41812,209235664,3.0,40848245,3.2
06055,0,10,70,0,2013,70178,3304590768,504010166,26690562,906,47089,162614311,5.2,27491991,5.8
06057,0,10,70,0,2013,28443,1141428751,183657789,9537143,772,40131,-573941,-0.1,2367866,1.3
06059,0,10,70,0,2013,1440967,79403829868,10942519830,561204559,1060,55105,1696598588,2.2,261202351,2.4
06061,0,10,70,0,2013,137344,6637333429,964611236,50274404,929,48326,374742215,6.0,49683521,5.4
06063,0,10,70,0,2013,5961,228141587,32961377,1843665,736,38271,1344131,0.6,-324203,-1.0
06065,0,10,70,0,2013,595809,23544682000,3924617620,201094155,760,39517,1162710494,5.2,184403739,4.9
06067,0,10,70,0,2013,601465,32593743543,3286300049,172072214,1042,54191,780985509,2.5,77510104,2.4
06069,0,10,70,0,2013,15139,596747113,115559477,6226652,758,39417,34377550,6.1,7874730,7.3
06071,0,10,70,0,2013,630694,26051784583,4065014306,207188952,794,41307,780208262,3.1,99769889,2.5
06073,0,10,70,0,2013,1304320,71523064651,8667259749,444566636,1055,54836,2636143035,3.8,309147684,3.7
06075,0,10,70,0,2013,611717,52477706483,4537041445,234663902,1650,85788,3529733102,7.2,177121886,4.1
06077,0,10,70,0,2013,211786,8654872199,1435991033,76873363,786,40866,246804193,2.9,41355364,3.0
06079,0,10,70,0,2013,107189,4349755046,704173398,35005324,780,40580,164371109,3.9,18681236,2.7
06081,0,10,70,0,2013,356563,36879722079,2827997703,146293833,1989,103431,1769308610,5.0,195029711,7.4
06083,0,10,70,0,2013,185617,8675329331,1245719953,61368415,899,46738,121366993,1.4,662544,0.1
06085,0,10,70,0,2013,938114,92475629194,7011388409,365692315,1896,98576,5853464140,6.8,375461716,5.7
06087,0,10,70,0,2013,96026,4324514130,664938043,34241221,866,45035,168526863,4.1,18216943,2.8
06089,0,10,70,0,2013,59738,2251483594,369719966,19743928,725,37689,18721799,0.8,946911,0.3
06091,0,10,70,0,2013,560,20880657,3499880,189221,717,37309,-1451826,-6.5,-542267,-13.4
06093,0,10,70,0,2013,12525,428181090,74169699,3979202,657,34187,3006190,0.7,909024,1.2
06095,0,10,70,0,2013,124953,6304235405,770841002,40329329,970,50453,323875020,5.4,18500728,2.5
06097,0,10,70,0,2013,184245,8367763749,1290306118,65894051,873,45416,377561147,4.7,65063680,5.3
06099,0,10,70,0,2013,168543,6860938848,1153949209,61151156,783,40707,192999706,2.9,35657820,3.2
06101,0,10,70,0,2013,27298,986278579,192840107,10523255,695,36130,24017367,2.5,2438601,1.3
06103,0,10,70,0,2013,15826,576570458,105329479,5829308,701,36432,22380162,4.0,1185967,1.1
06105,0,10,70,0,2013,2649,87808384,13515193,741668,637,33147,654346,0.8,578977,4.5
06107,0,10,70,0,2013,147849,5040660863,1074082711,56881639,656,34093,203037435,4.2,50141818,4.9
06109,0,10,70,0,2013,16097,606797841,88838789,4787601,725,37695,-14062641,-2.3,1769872,2.0
06111,0,10,70,0,2013,309935,15641094438,2274809764,116034607,970,50466,298687058,1.9,66977810,3.0
06113,0,10,70,0,2013,92896,4677342000,526543694,27706293,968,50351,143853688,3.2,8947517,1.7
06115,0,10,70,0,2013,16231,692807632,72516021,3888795,821,42685,5214090,0.8,996311,1.4
06999,0,10,70,0,2013,329540,26860636322,3551647657,185451388,1567,81509,881046165,3.4,19466458,0.6
06001,0,10,70,0,2014,698536,45916774437,5009996396,252756431,1264,65733,2842538296,6.6,262004471,5.5
06003,0,10,70,0,2014,527,28806379,3307884,186884,1050,54618,323270,1.1,-31752,-1.0
06005,0,10,70,0,2014,11335,462774393,61492054,3172507,785,40826,16493516,3.7,2883664,4.9
06007,0,10,70,0,2014,76135,2819921702,447121460,22929009,712,37039,113812817,4.2,12539310,2.9
06009,0,10,70,0,2014,8069,289212091,47126791,2398313,689,35841,12364291,4.5,1533112,3.4
06011,0,10,70,0,2014,8770,339453366,68083255,3873870,744,38706,20306197,6.4,1962465,3.0
06013,0,10,70,0,2014,339281,21008403382,2455441660,123515495,1191,61920,766745263,3.8,98889640,4.2
06015,0,10,70,0,2014,7775,272377438,34378727,1835825,674,35035,-2984883,-1.1,-502020,-1.4
06017,0,10,70,0,2014,49782,2166560349,335904563,17508302,837,43521,97674448,4.7,19079087,6.0
06019,0,10,70,0,2014,354646,13946312469,2446200987,129588812,756,39325,627619089,4.7,24052594,1.0
