area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,state_fips
08069,0,10,70,0,1990,74647,1589819692,0,0,410,21298,155831600,10.9,-487252561,-100.0,08
08071,0,10,70,0,1990,3413,50726899,0,0,286,14861,927251,1.9,-22016009,-100.0,08
08073,0,10,70,0,1990,1499,21797587,0,0,280,14539,1288602,6.3,-11633916,-100.0,08
08075,0,10,70,0,1990,6580,107464475,0,0,314,16332,6003806,5.9,-49414779,-100.0,08
08077,0,10,70,0,1990,34177,646454194,0,0,364,18915,62010119,10.6,-222546417,-100.0,08
08079,0,10,70,0,1990,268,3584464,0,0,258,13400,200004,5.9,-2481875,-100.0,08
08081,0,10,70,0,1990,4237,100282716,0,0,455,23670,2935836,3.0,-30869185,-100.0,08
08083,0,10,70,0,1990,6395,110716474,0,0,333,17313,17762395,19.1,-48525491,-100.0,08
08085,0,10,70,0,1990,8347,141447211,0,0,326,16947,7467238,5.6,-57613260,-100.0,08
08087,0,10,70,0,1990,7926,124888851,0,0,303,15758,7567389,6.5,-55389607,-100.0,08
08089,0,10,70,0,1990,6447,90667129,0,0,270,14063,4862566,5.7,-39907065,-100.0,08
08091,0,10,70,0,1990,747,10098246,0,0,260,13520,-131870,-1.3,-6833060,-100.0,08
08093,0,10,70,0,1990,940,15963169,0,0,327,16990,-448114,-2.7,-11436424,-100.0,08
08095,0,10,70,0,1990,1181,17204329,0,0,280,14571,1500708,9.6,-9240765,-100.0,08
08097,0,10,70,0,1990,12740,261436661,0,0,395,20521,28071695,12.0,-124420239,-100.0,08
08099,0,10,70,0,1990,4732,72411997,0,0,294,15302,1527621,2.2,-35391327,-100.0,08
08101,0,10,70,0,1990,43143,790623150,0,0,352,18326,72294949,10.1,-241172371,-100.0,08
08103,0,10,70,0,1990,2423,54446214,0,0,432,22472,3988245,7.9,-20353381,-100.0,08
08105,0,10,70,0,1990,3817,61697239,0,0,311,16163,3108713,5.3,-28158757,-100.0,08
08107,0,10,70,0,1990,8403,155916709,0,0,357,18556,18678528,13.6,-65582995,-100.0,08
08109,0,10,70,0,1990,1116,17067957,0,0,294,15301,772497,4.7,-10721654,-100.0,08
08111,0,10,70,0,1990,447,10180096,0,0,438,22796,536793,5.6,-4332330,-100.0,08
08113,0,10,70,0,1990,2156,35223468,0,0,314,16335,8505272,31.8,-19080080,-100.0,08
08115,0,10,70,0,1990,798,10190582,0,0,246,12775,678819,7.1,-4491063,-100.0,08
08117,0,10,70,0,1990,11423,178601737,0,0,301,15636,21399305,13.6,-99318293,-100.0,08
08119,0,10,70,0,1990,2039,27893235,0,0,263,13682,2216365,8.6,-14734841,-100.0,08
08121,0,10,70,0,1990,1075,16792808,0,0,300,15615,636713,3.9,-7573875,-100.0,08
08123,0,10,70,0,1990,46370,937388747,0,0,389,20216,52471121,5.9,-335027240,-100.0,08
08125,0,10,70,0,1990,2520,38065662,0,0,290,15104,2200049,6.1,-19999200,-100.0,08
09001,0,10,70,0,1990,406729,13974513107,0,0,661,34358,489879140,3.6,-2939098865,-100.0,09
09003,0,10,70,0,1990,528085,15530118058,0,0,566,29408,552778588,3.7,-3521484440,-100.0,09
09005,0,10,70,0,1990,61746,1509462566,0,0,470,24446,44961144,3.1,-397623843,-100.0,09
09007,0,10,70,0,1990,64325,1691780590,0,0,506,26300,58130783,3.6,-411284991,-100.0,09
09009,0,10,70,0,1990,360462,9272117168,0,0,495,25723,123837349,1.4,-2232135364,-100.0,09
09011,0,10,70,0,1990,109218,2742074662,0,0,483,25106,24505700,0.9,-677256382,-100.0,09
09013,0,10,70,0,1990,34374,827918916,0,0,463,24086,23468762,2.9,-161821331,-100.0,09
09015,0,10,70,0,1990,33181,740759816,0,0,429,22325,0,0.0,0,0.0,09
10001,0,10,70,0,1990,40789,817973252,0,0,386,20054,64869278,8.6,-213403313,-100.0,10
10003,0,10,70,0,1990,244727,6432901809,0,0,505,26286,296460377,4.8,-1744510330,-100.0,10
10005,0,10,70,0,1990,48369,842983041,0,0,335,17428,50260317,6.3,-338243421,-100.0,10
11001,0,10,70,0,1990,669154,22572843422,0,0,649,33733,0,0.0,0,0.0,11
12001,0,10,70,0,1990,94052,1789510420,0,0,366,19027,127285345,7.7,-359698923,-100.0,12
12003,0,10,70,0,1990,5040,79615419,0,0,304,15796,7206978,10.0,-13262693,-100.0,12
12005,0,10,70,0,1990,50898,882415655,0,0,333,17337,84163352,10.5,-265674663,-100.0,12
12007,0,10,70,0,1990,5572,91535851,0,0,316,16429,5035808,5.8,-21979595,-100.0,12
12009,0,10,70,0,1990,161831,3749574653,0,0,446,23170,244117120,7.0,-980757117,-100.0,12
12011,0,10,70,0,1990,501213,11303107848,0,0,434,22551,849216021,8.1,-3316881263,-100.0,12
12013,0,10,70,0,1990,2578,42039554,0,0,314,16310,5976092,16.6,-11637147,-100.0,12
12015,0,10,70,0,1990,27392,489749122,0,0,344,17879,53584744,12.3,-156972938,-100.0,12
12017,0,10,70,0,1990,21594,390398388,0,0,348,18079,41084831,11.8,-120499998,-100.0,12
12019,0,10,70,0,1990,26082,448359919,0,0,331,17190,24722347,5.8,-157147503,-100.0,12
12021,0,10,70,0,1990,72408,1329031606,0,0,353,18355,108671921,8.9,-469486479,-100.0,12
12023,0,10,70,0,1990,13706,234097284,0,0,328,17080,10745066,4.8,-66390296,-100.0,12
12027,0,10,70,0,1990,7963,118529352,0,0,286,14884,9649573,8.9,-31580445,-100.0,12
12029,0,10,70,0,1990,2337,41373328,0,0,340,17703,972026,2.4,-11250659,-100.0,12
12031,0,10,70,0,1990,345168,7697799332,0,0,429,22302,512701604,7.1,-2111614357,-100.0,12
12033,0,10,70,0,1990,107589,2147366154,0,0,384,19959,131874592,6.5,-543865814,-100.0,12
12035,0,10,70,0,1990,7539,125296384,0,0,320,16620,7207909,6.1,-43506994,-100.0,12
12037,0,10,70,0,1990,2099,30987169,0,0,284,14761,662635,2.2,-11259728,-100.0,12
12039,0,10,70,0,1990,14091,227661681,0,0,311,16156,9712315,4.5,-52306523,-100.0,12
12041,0,10,70,0,1990,1783,29486160,0,0,318,16537,4121390,16.2,-6364477,-100.0,12
12043,0,10,70,0,1990,970,16436655,0,0,326,16944,1615308,10.9,-4174225,-100.0,12
12045,0,10,70,0,1990,3524,73319653,0,0,400,20807,2556564,3.6,-19197228,-100.0,12
12047,0,10,70,0,1990,4538,109467708,0,0,464,24121,5533122,5.3,-23019646,-100.0,12
12049,0,10,70,0,1990,6838,113413025,0,0,319,16586,21521168,23.4,-38878584,-100.0,12
12051,0,10,70,0,1990,9991,174726136,0,0,336,17488,14281344,8.9,-56162042,-100.0,12
12053,0,10,70,0,1990,20292,347458530,0,0,329,17123,32882822,10.5,-106410843,-100.0,12
12055,0,10,70,0,1990,20409,317065001,0,0,299,15536,24718542,8.5,-110662732,-100.0,12
12057,0,10,70,0,1990,439650,9306923195,0,0,407,21169,666873837,7.7,-2716553846,-100.0,12
12059,0,10,70,0,1990,3128,44056475,0,0,271,14084,675765,1.6,-14186398,-100.0,12
12061,0,10,70,0,1990,34202,671983525,0,0,378,19647,40254967,6.4,-226108591,-100.0,12
12063,0,10,70,0,1990,13350,217487506,0,0,313,16292,16207187,8.1,-55286763,-100.0,12
12065,0,10,70,0,1990,2876,42126724,0,0,282,14648,5292820,14.4,-13670485,-100.0,12
12067,0,10,70,0,1990,1085,16485598,0,0,292,15188,1137097,7.4,-4333685,-100.0,12
12069,0,10,70,0,1990,44215,774092102,0,0,337,17507,42801855,5.9,-270374882,-100.0,12
12071,0,10,70,0,1990,125611,2418146723,0,0,370,19251,194287000,8.7,-778919195,-100.0,12
12073,0,10,70,0,1990,110827,2212318369,0,0,384,19962,210861088,10.5,-410689433,-100.0,12
12075,0,10,70,0,1990,5384,82148229,0,0,293,15259,2712813,3.4,-28496970,-100.0,12
12077,0,10,70,0,1990,1404,23407670,0,0,321,16675,3352665,16.7,-5473957,-100.0,12
12079,0,10,70,0,1990,4581,74157243,0,0,311,16187,7686813,11.6,-21309292,-100.0,12
12081,0,10,70,0,1990,74725,1354040973,0,0,348,18120,123381753,10.0,-456939920,-100.0,12
12083,0,10,70,0,1990,62711,1099497367,0,0,337,17533,68818347,6.7,-372699984,-100.0,12
12085,0,10,70,0,1990,38641,792008401,0,0,394,20497,55840270,7.6,-250714910,-100.0,12
12086,0,10,70,0,1990,870554,20354196880,0,0,450,23381,0,0.0,0,0.0,12
12087,0,10,70,0,1990,30394,535647860,0,0,339,17623,37512296,7.5,-187839267,-100.0,12
12089,0,10,70,0,1990,12069,255575860,0,0,407,21176,11788065,4.8,-69115924,-100.0,12
12091,0,10,70,0,1990,53462,940461014,0,0,338,17591,70696421,8.1,-274217259,-100.0,12
12093,0,10,70,0,1990,7777,128634634,0,0,318,16540,8534270,7.1,-46489868,-100.0,12
12095,0,10,70,0,1990,430194,9441736246,0,0,422,21948,769501076,8.9,-2793039959,-100.0,12
12097,0,10,70,0,1990,36506,609484221,0,0,321,16696,53758591,9.7,-228348956,-100.0,12
12099,0,10,70,0,1990,362729,8568455047,0,0,454,23622,506526035,6.3,-2432193146,-100.0,12
12101,0,10,70,0,1990,61787,1049847405,0,0,327,16991,71281605,7.3,-377281210,-100.0,12
12103,0,10,70,0,1990,349303,7044994361,0,0,388,20169,413614065,6.2,-2234268822,-100.0,12
12105,0,10,70,0,1990,156865,3051136897,0,0,374,19451,136809132,4.7,-987103292,-100.0,12
12107,0,10,70,0,1990,16086,302632139,0,0,362,18813,20957174,7.4,-91656088,-100.0,12
12109,0,10,70,0,1990,26519,455513696,0,0,330,17177,49142001,12.1,-147528381,-100.0,12
12111,0,10,70,0,1990,45222,851241289,0,0,362,18824,50240852,6.3,-288201041,-100.0,12
12113,0,10,70,0,1990,17614,298703911,0,0,326,16958,36899379,14.1,-85215724,-100.0,12
12115,0,10,70,0,1990,115459,2250225723,0,0,375,19489,195999209,9.5,-723575359,-100.0,12
12117,0,10,70,0,1990,90510,1811710177,0,0,385,20017,168307547,10.2,-558764076,-100.0,12
12119,0,10,70,0,1990,6253,97212670,0,0,299,15547,1608222,1.7,-31326134,-100.0,12
12121,0,10,70,0,1990,7384,116032313,0,0,302,15713,7873178,7.3,-38359457,-100.0,12
12123,0,10,70,0,1990,6566,133167065,0,0,390,20280,6646530,5.3,-40996275,-100.0,12
12125,0,10,70,0,1990,3536,64352998,0,0,350,18199,4419929,7.4,-12033620,-100.0,12
12127,0,10,70,0,1990,122025,2136762529,0,0,337,17511,131615774,6.6,-693473293,-100.0,12
12129,0,10,70,0,1990,2570,44276723,0,0,331,17227,1378446,3.2,-12068075,-100.0,12
12131,0,10,70,0,1990,7769,111053384,0,0,275,14294,12328324,12.5,-41714052,-100.0,12
12133,0,10,70,0,1990,4222,70129231,0,0,319,16611,6744826,10.6,-17154447,-100.0,12
13001,0,10,70,0,1990,5104,116530786,0,0,439,22833,3034859,2.7,-33450054,-100.0,13
13003,0,10,70,0,1990,1563,24392233,0,0,300,15606,3025606,14.2,-9038794,-100.0,13
13005,0,10,70,0,1990,3464,48938426,0,0,272,14128,-731803,-1.5,-20044712,-100.0,13
13007,0,10,70,0,1990,632,10074608,0,0,306,15937,585304,6.2,-3571917,-100.0,13
13009,0,10,70,0,1990,18317,326923174,0,0,343,17848,17182639,5.5,-63760366,-100.0,13
13011,0,10,70,0,1990,2284,28977727,0,0,244,12687,2642066,10.0,-11896326,-100.0,13
13013,0,10,70,0,1990,8538,151877228,0,0,342,17789,1255881,0.8,-59759091,-100.0,13
13015,0,10,70,0,1990,20067,398879713,0,0,382,19878,27793078,7.5,-136284838,-100.0,13
13017,0,10,70,0,1990,6425,108950403,0,0,326,16957,7167120,7.0,-36196062,-100.0,13
13019,0,10,70,0,1990,4738,81845066,0,0,332,17276,3348965,4.3,-32389710,-100.0,13
13021,0,10,70,0,1990,76685,1618580085,0,0,406,21107,85535883,5.6,-462918572,-100.0,13
13023,0,10,70,0,1990,3302,52259894,0,0,304,15827,849943,1.7,-16066663,-100.0,13
13025,0,10,70,0,1990,1288,20726007,0,0,309,16093,933098,4.7,-6112881,-100.0,13
13027,0,10,70,0,1990,3421,46963959,0,0,264,13727,3592377,8.3,-18777045,-100.0,13
13029,0,10,70,0,1990,2533,37468176,0,0,284,14793,3465969,10.2,-12063985,-100.0,13
13031,0,10,70,0,1990,14236,245196920,0,0,331,17224,17181092,7.5,-71324765,-100.0,13
13033,0,10,70,0,1990,6148,134774088,0,0,422,21922,3976702,3.0,-41262505,-100.0,13
13035,0,10,70,0,1990,3638,58288523,0,0,308,16024,2494431,4.5,-19413333,-100.0,13
13037,0,10,70,0,1990,1386,19517897,0,0,271,14079,2293138,13.3,-6475339,-100.0,13
13039,0,10,70,0,1990,9161,192555263,0,0,404,21020,5075188,2.7,-59617549,-100.0,13
13043,0,10,70,0,1990,2355,33126010,0,0,270,14064,3174567,10.6,-11989645,-100.0,13
13045,0,10,70,0,1990,27123,498727765,0,0,354,18388,31052166,6.6,-169054054,-100.0,13
13047,0,10,70,0,1990,11492,198957316,0,0,333,17313,14445171,7.8,-66517970,-100.0,13
13049,0,10,70,0,1990,1764,26826805,0,0,293,15212,1432125,5.6,-9377387,-100.0,13
13051,0,10,70,0,1990,105526,2245875497,0,0,409,21283,194845327,9.5,-607759991,-100.0,13
13053,0,10,70,0,1990,5914,139584379,0,0,454,23601,3308954,2.4,-8179961,-100.0,13
13055,0,10,70,0,1990,7099,115511427,0,0,313,16272,5681926,5.2,-45273364,-100.0,13
13057,0,10,70,0,1990,16026,273006867,0,0,328,17036,28206789,11.5,-95108193,-100.0,13
13059,0,10,70,0,1990,52143,1105935338,0,0,408,21210,123124870,12.5,-246035846,-100.0,13
13061,0,10,70,0,1990,566,6868015,0,0,234,12145,350540,5.4,-2511756,-100.0,13
13063,0,10,70,0,1990,84948,2184099474,0,0,494,25711,196710037,9.9,-498803088,-100.0,13
13065,0,10,70,0,1990,1851,31924501,0,0,332,17248,2448052,8.3,-10472375,-100.0,13
13067,0,10,70,0,1990,184318,4572607911,0,0,477,24808,329633037,7.8,-1229607990,-100.0,13
13069,0,10,70,0,1990,11907,192650453,0,0,311,16179,15791032,8.9,-76219375,-100.0,13
13071,0,10,70,0,1990,12034,193832539,0,0,310,16107,6065390,3.2,-71880193,-100.0,13
13073,0,10,70,0,1990,12787,223437711,0,0,336,17474,28928943,14.9,-69113815,-100.0,13
13075,0,10,70,0,1990,4046,58710819,0,0,279,14510,2832954,5.1,-23686575,-100.0,13
13077,0,10,70,0,1990,17580,356844091,0,0,390,20299,23192625,7.0,-115203601,-100.0,13
13079,0,10,70,0,1990,965,13016464,0,0,260,13494,173668,1.4,-4651843,-100.0,13
13081,0,10,70,0,1990,7903,114831599,0,0,279,14531,3120053,2.8,-47465040,-100.0,13
13083,0,10,70,0,1990,2559,39935339,0,0,300,15607,6257906,18.6,-12288612,-100.0,13
13085,0,10,70,0,1990,1151,19864832,0,0,332,17255,1036249,5.5,-6073266,-100.0,13
13087,0,10,70,0,1990,10314,176778191,0,0,330,17140,9509382,5.7,-60715369,-100.0,13
13089,0,10,70,0,1990,274905,6977245832,0,0,488,25381,399981880,6.1,-1816236874,-100.0,13
13091,0,10,70,0,1990,4417,64921823,0,0,283,14697,3898488,6.4,-24452589,-100.0,13
13093,0,10,70,0,1990,2646,39814761,0,0,289,15048,1514850,4.0,-13864877,-100.0,13
13095,0,10,70,0,1990,47653,977893611,0,0,395,20521,77790238,8.6,-250526183,-100.0,13
13097,0,10,70,0,1990,18171,331744080,0,0,351,18257,31807907,10.6,-108295020,-100.0,13
13099,0,10,70,0,1990,4801,102867234,0,0,412,21428,6636643,6.9,-28957829,-100.0,13
13101,0,10,70,0,1990,269,3689346,0,0,264,13741,831939,29.1,-613905,-100.0,13
13103,0,10,70,0,1990,4398,88619090,0,0,387,20149,18083702,25.6,-25718684,-100.0,13
13105,0,10,70,0,1990,6928,109023506,0,0,303,15737,4546631,4.4,-45409737,-100.0,13
13107,0,10,70,0,1990,7654,110729463,0,0,278,14468,5964862,5.7,-44025671,-100.0,13
13109,0,10,70,0,1990,3342,48157171,0,0,277,14410,2645351,5.8,-18638051,-100.0,13
13111,0,10,70,0,1990,3427,48493816,0,0,272,14151,4123853,9.3,-19724925,-100.0,13
13113,0,10,70,0,1990,18245,335895595,0,0,354,18410,30492054,10.0,-117281744,-100.0,13
13115,0,10,70,0,1990,35789,736876208,0,0,396,20589,53857409,7.9,-215514457,-100.0,13
13117,0,10,70,0,1990,11268,208861350,0,0,356,18536,21584875,11.5,-73894894,-100.0,13
13119,0,10,70,0,1990,5399,84252542,0,0,300,15604,10017985,13.5,-30704761,-100.0,13
13121,0,10,70,0,1990,592927,16373822281,0,0,531,27615,958565521,6.2,-4058660515,-100.0,13
13123,0,10,70,0,1990,5166,78986943,0,0,294,15289,7738927,10.9,-29801512,-100.0,13
13125,0,10,70,0,1990,622,9429285,0,0,291,15158,433191,4.8,-3180135,-100.0,13
13127,0,10,70,0,1990,30326,556579036,0,0,353,18353,26233139,4.9,-179794755,-100.0,13
13129,0,10,70,0,1990,16990,326165383,0,0,369,19198,19338364,6.3,-123766132,-100.0,13
13131,0,10,70,0,1990,5881,85768954,0,0,280,14584,1560064,1.9,-36781812,-100.0,13
13133,0,10,70,0,1990,4248,66366570,0,0,300,15622,5012735,8.2,-27332500,-100.0,13
13135,0,10,70,0,1990,137877,3361888658,0,0,469,24383,355458414,11.8,-926011412,-100.0,13
13137,0,10,70,0,1990,12190,231132276,0,0,365,18961,37630625,19.4,-75047918,-100.0,13
13139,0,10,70,0,1990,43078,847349524,0,0,378,19670,54316128,6.8,-275541778,-100.0,13
13141,0,10,70,0,1990,1680,22599241,0,0,259,13451,1637380,7.8,-7624359,-100.0,13
13143,0,10,70,0,1990,6483,105718720,0,0,314,16306,303387,0.3,-42509314,-100.0,13
13145,0,10,70,0,1990,3452,47982209,0,0,267,13900,2653240,5.9,-22100788,-100.0,13
13147,0,10,70,0,1990,7464,131544869,0,0,339,17623,600348,0.5,-51369831,-100.0,13
13149,0,10,70,0,1990,1835,36986665,0,0,388,20160,4436039,13.6,-9231730,-100.0,13
13151,0,10,70,0,1990,13422,283205867,0,0,406,21100,34200344,13.7,-70043407,-100.0,13
13153,0,10,70,0,1990,38134,799599987,0,0,403,20968,42390086,5.6,-121936218,-100.0,13
13155,0,10,70,0,1990,1763,25288714,0,0,276,14343,976149,4.0,-10760703,-100.0,13
13157,0,10,70,0,1990,8946,151985846,0,0,327,16990,11145827,7.9,-59474302,-100.0,13
13159,0,10,70,0,1990,1905,34684476,0,0,350,18209,1642864,5.0,-9655572,-100.0,13
13161,0,10,70,0,1990,5766,101209051,0,0,338,17552,7736361,8.3,-38879650,-100.0,13
13163,0,10,70,0,1990,5711,95461213,0,0,321,16714,4327957,4.7,-34239088,-100.0,13
13165,0,10,70,0,1990,2103,30254140,0,0,277,14383,-1858367,-5.8,-13460238,-100.0,13
13167,0,10,70,0,1990,2291,25791589,0,0,217,11259,-427777,-1.6,-14326342,-100.0,13
13169,0,10,70,0,1990,2292,37740162,0,0,317,16463,1262316,3.5,-13426223,-100.0,13
13171,0,10,70,0,1990,3541,53524657,0,0,291,15117,3542564,7.1,-20070181,-100.0,13
13173,0,10,70,0,1990,1116,15710731,0,0,271,14082,1046387,7.1,-5147787,-100.0,13
13175,0,10,70,0,1990,16402,295190426,0,0,346,17998,-18659744,-5.9,-112783782,-100.0,13
13177,0,10,70,0,1990,1856,29515100,0,0,306,15903,828092,2.9,-7486759,-100.0,13
13179,0,10,70,0,1990,10021,172261956,0,0,331,17189,12192484,7.6,-32168017,-100.0,13
13181,0,10,70,0,1990,1710,22983139,0,0,258,13437,2046099,9.8,-10093689,-100.0,13
13183,0,10,70,0,1990,375,5406005,0,0,277,14416,111842,2.1,-1163591,-100.0,13
13185,0,10,70,0,1990,31722,551958707,0,0,335,17400,31969641,6.1,-183226812,-100.0,13
13187,0,10,70,0,1990,3461,59697085,0,0,332,17246,5508224,10.2,-16008811,-100.0,13
13189,0,10,70,0,1990,6658,108058851,0,0,312,16231,8665866,8.7,-38331879,-100.0,13
13191,0,10,70,0,1990,1801,24081872,0,0,257,13375,-675943,-2.7,-9707450,-100.0,13
13193,0,10,70,0,1990,4143,82843143,0,0,385,19994,5235021,6.7,-27878545,-100.0,13
13195,0,10,70,0,1990,2169,33381905,0,0,296,15389,1761547,5.6,-11535865,-100.0,13
13197,0,10,70,0,1990,1409,18508958,0,0,253,13138,-3047782,-14.1,-10381008,-100.0,13
13199,0,10,70,0,1990,5853,102892172,0,0,338,17580,4963576,5.1,-31203032,-100.0,13
13201,0,10,70,0,1990,1233,17690153,0,0,276,14346,1430100,8.8,-5350043,-100.0,13
13205,0,10,70,0,1990,5979,84968016,0,0,273,14211,-607336,-0.7,-36757455,-100.0,13
13207,0,10,70,0,1990,5534,96356606,0,0,335,17413,6466952,7.2,-31727529,-100.0,13
13209,0,10,70,0,1990,1630,23981149,0,0,283,14712,3211028,15.5,-8371741,-100.0,13
13211,0,10,70,0,1990,4627,78754085,0,0,327,17021,2730318,3.6,-28222908,-100.0,13
13213,0,10,70,0,1990,8886,167456658,0,0,362,18845,1817853,1.1,-69300947,-100.0,13
13215,0,10,70,0,1990,75331,1452104469,0,0,371,19276,120438356,9.0,-449942947,-100.0,13
13217,0,10,70,0,1990,11328,212864326,0,0,361,18791,8349450,4.1,-71169766,-100.0,13
13219,0,10,70,0,1990,2816,47886522,0,0,327,17007,4093934,9.3,-15311616,-100.0,13
13221,0,10,70,0,1990,1385,21911173,0,0,304,15816,3455395,18.7,-7158471,-100.0,13
13223,0,10,70,0,1990,5440,91689731,0,0,324,16854,9929804,12.1,-28580125,-100.0,13
13225,0,10,70,0,1990,7518,140870141,0,0,360,18739,11512515,8.9,-39696988,-100.0,13
13227,0,10,70,0,1990,3922,67205138,0,0,330,17137,6126934,10.0,-21773158,-100.0,13
13229,0,10,70,0,1990,2638,36175855,0,0,264,13713,1716811,5.0,-14660908,-100.0,13
13231,0,10,70,0,1990,1274,18928380,0,0,286,14856,1410922,8.1,-6278891,-100.0,13
13233,0,10,70,0,1990,9209,157524006,0,0,329,17106,2267160,1.5,-54659803,-100.0,13
13235,0,10,70,0,1990,2393,35032763,0,0,282,14638,1442863,4.3,-15045453,-100.0,13
13237,0,10,70,0,1990,4283,78926966,0,0,354,18428,4473517,6.0,-24585803,-100.0,13
13239,0,10,70,0,1990,166,2595262,0,0,301,15666,242135,10.3,-676281,-100.0,13
13241,0,10,70,0,1990,4223,61782787,0,0,281,14632,4862732,8.5,-26130688,-100.0,13
13243,0,10,70,0,1990,2384,33010744,0,0,266,13847,2062492,6.7,-12072493,-100.0,13
13245,0,10,70,0,1990,99893,2084056974,0,0,401,20863,203337910,10.8,-486132919,-100.0,13
13247,0,10,70,0,1990,20284,421630352,0,0,400,20787,51659790,14.0,-127097757,-100.0,13
13249,0,10,70,0,1990,997,16694118,0,0,322,16742,71039,0.4,-7472989,-100.0,13
13251,0,10,70,0,1990,4030,66538235,0,0,318,16510,2121657,3.3,-23713954,-100.0,13
13253,0,10,70,0,1990,2229,32264216,0,0,278,14478,2954785,10.1,-12338447,-100.0,13
13255,0,10,70,0,1990,18862,325256893,0,0,332,17244,13453717,4.3,-117242642,-100.0,13
13257,0,10,70,0,1990,10313,175934976,0,0,328,17059,6000520,3.5,-67852393,-100.0,13
13259,0,10,70,0,1990,1059,15010896,0,0,273,14177,-172798,-1.1,-7511818,-100.0,13
13261,0,10,70,0,1990,12206,210693240,0,0,332,17261,4858686,2.4,-70298272,-100.0,13
13263,0,10,70,0,1990,777,12295600,0,0,305,15835,792048,6.9,-3785331,-100.0,13
13265,0,10,70,0,1990,229,2971217,0,0,249,12965,113026,4.0,-1141501,-100.0,13
13267,0,10,70,0,1990,5464,82055122,0,0,289,15017,6841912,9.1,-23213447,-100.0,13
13269,0,10,70,0,1990,1585,27697541,0,0,336,17477,2207746,8.7,-8549322,-100.0,13
13271,0,10,70,0,1990,4481,66078264,0,0,284,14747,3930587,6.3,-27057906,-100.0,13
13273,0,10,70,0,1990,2930,40263894,0,0,264,13742,484555,1.2,-17070505,-100.0,13
13275,0,10,70,0,1990,17128,294098952,0,0,330,17170,13282460,4.7,-94769183,-100.0,13
13277,0,10,70,0,1990,16895,294322569,0,0,335,17421,21121737,7.7,-93503673,-100.0,13
13279,0,10,70,0,1990,8929,138020234,0,0,297,15458,7997539,6.2,-57014110,-100.0,13
13281,0,10,70,0,1990,1666,22950440,0,0,265,13779,2813739,14.0,-7341611,-100.0,13
13283,0,10,70,0,1990,1323,15610791,0,0,227,11799,349108,2.3,-6826857,-100.0,13
13285,0,10,70,0,1990,27462,536861372,0,0,376,19549,12571313,2.4,-181209469,-100.0,13
13287,0,10,70,0,1990,1987,26787578,0,0,259,13479,1843950,7.4,-9915038,-100.0,13
13289,0,10,70,0,1990,1993,51444127,0,0,496,25812,2793464,5.7,-12139237,-100.0,13
13291,0,10,70,0,1990,3081,44905916,0,0,280,14575,3602003,8.7,-18474197,-100.0,13
13293,0,10,70,0,1990,9651,157251892,0,0,313,16294,5075920,3.3,-55417453,-100.0,13
13295,0,10,70,0,1990,14797,263490033,0,0,342,17807,5575490,2.2,-102132282,-100.0,13
13297,0,10,70,0,1990,8915,151861975,0,0,328,17034,7314971,5.1,-54223111,-100.0,13
13299,0,10,70,0,1990,13694,222000817,0,0,312,16211,16310021,7.9,-70899181,-100.0,13
13301,0,10,70,0,1990,1619,23176088,0,0,275,14317,-1212415,-5.0,-10196648,-100.0,13
13303,0,10,70,0,1990,7622,153343062,0,0,387,20119,4340292,2.9,-45749369,-100.0,13
13305,0,10,70,0,1990,7796,152783710,0,0,377,19598,15275454,11.1,-43983911,-100.0,13
13307,0,10,70,0,1990,366,6251534,0,0,329,17100,915713,17.2,-2183624,-100.0,13
13309,0,10,70,0,1990,954,13401303,0,0,270,14051,-240172,-1.8,-5782008,-100.0,13
13311,0,10,70,0,1990,3902,58527743,0,0,288,15001,6092582,11.6,-23702577,-100.0,13
13313,0,10,70,0,1990,48629,967826100,0,0,383,19902,53906669,5.9,-353057159,-100.0,13
13315,0,10,70,0,1990,1339,17122884,0,0,246,12785,834063,5.1,-7028809,-100.0,13
13317,0,10,70,0,1990,3776,60191276,0,0,307,15942,4587714,8.3,-22320177,-100.0,13
13319,0,10,70,0,1990,3355,83557184,0,0,479,24907,2672410,3.3,-32123024,-100.0,13
